WA1,WA2,ApL1,ApL2,MaxP,MaxV2,MaxV3,MaxM2,MaxM3,MaxT,U1,U2,U3,R1,R2,R3,PGA,fc,Ec,fy,fu
467.76739835, 906.21291320, 9.00000000, 9.00000000, -12747.59774739, -1895.37976928, -219.07706182, 1627.09668076, 6401.83774720, 494.20977154, 0.00466778, 0.15172274, 0.00083318, 0.00342567, 0.00078182, 0.00092819,0.27290000, 28.93689747, 24671.20361128, 461.85433467, 759.94390972
325.74749305, 484.68386960, 9.00000000, 9.00000000, -7406.04047890, 1235.58810563, -82.23169562, 758.41017737, 4735.99783064, 82.74241948, -0.00056775, 0.01242632, -0.00021989, 0.00116964, -0.00013350, 0.00015511,0.52740000, 32.79336258, 27814.57535226, 494.28189587, 759.35912124
988.98103920, 67.51878525, 9.00000000, 1.00000000, -9159.33833759, 1593.57523984, -124.26734077, 963.99723365, 5356.73505721, 215.52841344, -0.00046867, 0.03622618, 0.00009345, 0.00197948, -0.00009264, 0.00024423,0.40310000, 34.95837905, 27974.78584948, 537.77874150, 790.41070784
605.61947740, 630.73430805, 9.00000000, 9.00000000, -9159.33833759, -1463.53127015, -124.26734077, 963.99723365, 4848.07732705, 215.52841344, -0.00212139, -0.00003765, -0.00082267, 0.00006100, -0.00040507, -0.00001557,0.00000000, 31.85614977, 27023.67492062, 500.55076658, 749.16153835
415.78234670, 641.93350235, 9.00000000, 9.00000000, -9159.33833759, -1463.53127015, -124.26734077, 963.99723365, 4848.07732705, 215.52841344, -0.00238502, 0.00033062, -0.00081964, 0.00003190, -0.00045930, -0.00001234,0.00000000, 35.91479946, 29031.96818921, 482.99134605, 729.76344980
903.79067065, 571.72769500, 9.00000000, 9.00000000, -9159.33833759, -1463.53127015, -124.26734077, 963.99723365, 4848.07732705, 215.52841344, -0.00191323, -0.00039789, -0.00079801, 0.00008745, -0.00036159, -0.00004417,0.00000000, 36.66771384, 28593.55357551, 460.03017715, 781.14787464
782.73738305, 442.00532880, 9.00000000, 9.00000000, -7485.01278001, -1448.88064771, -110.95510846, 925.76011209, 4845.93865417, 98.84815933, -0.00067502, 0.02125147, -0.00010654, 0.00128667, -0.00012630, 0.00015138,0.65880000, 28.32358065, 24974.22874893, 467.51336424, 664.33544635
802.78217565, 409.07459810, 9.00000000, 9.00000000, -9340.63353805, 1542.53170387, -103.89658701, 836.04293377, 5191.99014792, 156.51875555, 0.00022033, 0.01394831, -0.00015429, 0.00176804, 0.00002823, 0.00009439,0.69520000, 35.90385828, 29339.37001024, 535.43558311, 698.43323920
94.75185230, 914.73489205, 1.00000000, 8.00000000, -9132.28150939, 1509.86506499, -90.37632058, 739.30967483, 5069.06773606, 111.14321342, 0.00064470, 0.01454241, -0.00016277, 0.00195572, 0.00011138, 0.00020874,0.69520000, 27.89874353, 25062.45125815, 439.84322127, 691.24749546
1361.35915300, 1051.45920635, 9.00000000, 9.00000000, -14037.70344319, 1896.03213664, -241.94379950, 1688.15524737, 6389.18908031, 458.16511167, 0.00460586, 0.14884065, 0.00065245, 0.00310940, 0.00077184, 0.00086049,0.27290000, 37.81546994, 30113.03591705, 416.00859121, 684.02748806
636.23583870, 692.83001585, 8.00000000, 8.00000000, -9163.09345811, -1529.69821466, -106.57138645, 837.59793386, 5106.95654396, 209.30450442, 0.00004771, 0.03687438, 0.00009266, 0.00200594, 0.00000000, 0.00025497,0.40310000, 31.32440790, 26940.08915664, 421.25663281, 762.18621604
647.43503300, 657.03574335, 9.00000000, 9.00000000, -10117.38069015, 1563.58581767, -134.87698868, 917.66020137, 5228.05787737, 235.56461865, -0.00065637, 0.04413058, 0.00021267, 0.00207187, -0.00014734, 0.00029262,0.44720000, 33.51243009, 28046.34578377, 487.53145049, 824.34689534
518.74236505, 71.53951175, 9.00000000, 1.00000000, -11064.58801094, 1670.18035044, -247.50735399, 1783.22088343, 5610.29769985, 390.88465591, 0.00068560, 0.05126581, 0.00091612, 0.00267600, 0.00010896, 0.00035195,0.82380000, 31.87634617, 26805.42988777, 495.17697451, 770.59613086
577.63129830, 303.09413155, 9.00000000, 3.00000000, -7354.90625233, -1371.88922348, -113.85208020, 929.76068928, 5058.11657462, 104.99260754, -0.00065509, 0.02089919, -0.00009417, 0.00141831, -0.00011646, 0.00013905,0.65880000, 25.74991990, 23001.15592455, 493.75863107, 758.85700840
545.94601215, 774.19579090, 9.00000000, 9.00000000, -11922.96224651, -1682.13092769, -178.55886421, 1302.91966236, 5620.07478130, 303.74449527, 0.00239534, 0.09526016, 0.00053514, 0.00260875, 0.00037923, 0.00056596,0.78320000, 30.90030903, 26331.19607728, 446.52443778, 798.95116223
791.83795425, 70.86285290, 9.00000000, 1.00000000, -8925.79048670, 1478.21160319, -112.40995291, 950.74833396, 4959.31050512, 172.27128901, -0.00035202, 0.01468672, -0.00007929, 0.00171566, -0.00008781, 0.00006462,0.69520000, 37.21581958, 28939.04358039, 444.22907004, 700.99487671
591.08602210, 1093.33360185, 9.00000000, 9.00000000, -8925.79048670, -1319.76252479, -112.40995291, 950.74833396, 4959.31050512, 172.27128901, -0.00168346, 0.00046338, -0.00078957, 0.00002294, -0.00032608, 0.00001941,0.00000000, 34.25937938, 26922.68860502, 469.55166575, 709.71755738
137.65594605, 357.12877305, 2.00000000, 9.00000000, -9188.92633849, -1549.67521097, -117.83582825, 950.01606503, 5184.99096302, 187.07099990, -0.00047241, 0.03703276, 0.00008776, 0.00198828, -0.00010121, 0.00029686,0.40310000, 32.38355493, 27072.54386726, 461.64632925, 766.21854537
199.87914030, 868.90841660, 3.00000000, 9.00000000, -10768.27860931, -1691.69802779, -151.55887525, 1166.27188762, 5720.73770827, 234.98059287, 0.00042583, 0.04726778, 0.00048459, 0.00203412, 0.00001809, 0.00036971,1.02670000, 40.48073442, 30987.75175293, 460.98759382, 705.86101696
474.75953980, 333.28880690, 9.00000000, 9.00000000, -9807.90706257, 1567.43442914, -134.10701788, 965.85891061, 5244.74556524, 236.32736018, -0.00092988, 0.04572775, 0.00025335, 0.00244078, -0.00019724, 0.00029780,0.44720000, 23.31412073, 22324.14568483, 407.19682046, 773.05736740
574.74814320, 641.37452330, 9.00000000, 9.00000000, -7253.43007220, -1509.17055870, -107.57647825, 899.21107094, 5076.43935049, 104.11794249, -0.00056844, 0.02102083, -0.00003799, 0.00108496, -0.00011052, 0.00019555,0.65880000, 40.88761066, 31221.42945126, 426.90130613, 725.91013203
571.99247455, 620.83939820, 9.00000000, 5.00000000, -7253.43007220, -1509.17055870, -107.57647825, 899.21107094, 5076.43935049, 74.75829702, -0.00219074, -0.00051941, -0.00078086, 0.00009426, -0.00041308, -0.00001291,0.00000000, 35.84022244, 28978.21086830, 458.00606292, 790.65780277
529.92194605, 543.91603560, 9.00000000, 9.00000000, -9227.14968694, 1458.67327819, -100.57398429, 881.95856296, 5001.64285512, 145.71316695, -0.00007090, 0.01514923, -0.00018911, 0.00194554, -0.00003391, 0.00011252,0.69520000, 28.45788772, 24364.54694296, 422.04870799, 675.20383705
309.90975330, 1085.52750845, 9.00000000, 9.00000000, -9554.02704545, -1585.39615060, -102.73713125, 811.48558372, 5321.69538351, 173.09106847, 0.00012872, 0.03718838, 0.00001837, 0.00188404, 0.00001008, 0.00032469,0.40310000, 35.78861024, 28695.10328913, 441.86777425, 745.93194599
416.91991810, 833.81041625, 4.00000000, 9.00000000, -9466.64356456, 1459.56083960, -96.47634831, 825.60585016, 4998.95031097, 142.36847533, 0.00019425, 0.01490306, -0.00021006, 0.00184809, 0.00001643, 0.00011974,0.69520000, 30.37934202, 26441.88546690, 435.96581886, 636.23381961
446.74194075, 922.26639925, 9.00000000, 9.00000000, -10499.81137395, 1612.51577718, -133.13579460, 880.79587859, 5439.87587693, 212.96319858, -0.00045119, 0.04380188, 0.00013797, 0.00217173, -0.00010182, 0.00033603,0.44720000, 32.62217525, 27172.93685984, 458.47474469, 707.20979545
323.66848325, 598.60772265, 5.00000000, 9.00000000, -11240.66561400, -1585.86280224, -164.09036404, 1282.98425402, 5291.27764552, 256.67628671, -0.00007286, 0.04724985, 0.00038957, 0.00235313, -0.00005897, 0.00032003,1.02670000, 31.02063260, 26498.72710790, 496.25255611, 715.21354179
877.98937450, 646.47398130, 9.00000000, 9.00000000, -9840.11152047, 1622.17954807, -132.11906076, 888.70156277, 5445.44472950, 227.89268666, -0.00074548, 0.04064747, 0.00016828, 0.00208013, -0.00018532, 0.00028053,0.19130000, 33.39755127, 28285.80473872, 442.38780159, 798.21536584
986.90202940, 873.45870220, 9.00000000, 9.00000000, -11543.80986941, 1633.22291945, -229.50781971, 1621.72409702, 5461.75792928, 380.48548567, 0.00140145, 0.05143614, 0.00082447, 0.00261028, 0.00024204, 0.00037199,0.82380000, 32.97246006, 27415.28339376, 462.11193242, 707.39987226
878.07763435, 539.42458990, 9.00000000, 9.00000000, -9422.17519047, 1507.22374582, -105.40885988, 879.90827297, 5042.79813325, 144.90242875, -0.00001101, 0.01445653, -0.00018879, 0.00181179, -0.00001880, 0.00011542,0.69520000, 32.82966641, 27515.69725165, 544.24770327, 730.41779852
662.61572720, 482.64408640, 9.00000000, 5.00000000, -9148.35235610, 1561.00627189, -105.27943143, 857.65580597, 5271.18128766, 147.91162422, 0.00013105, 0.01394670, -0.00014540, 0.00189748, 0.00001415, 0.00010947,0.69520000, 32.08993560, 26775.08200567, 446.24361014, 749.40948803
423.20598075, 546.20098505, 9.00000000, 9.00000000, -9765.23140498, -1587.82079705, -132.16317849, 945.14685084, 5331.01453793, 223.52593195, -0.00084584, 0.04556331, 0.00026847, 0.00226563, -0.00018534, 0.00031956,0.44720000, 27.89771168, 24166.69662801, 393.14682781, 690.95738984
414.73303515, 541.41533985, 5.00000000, 5.00000000, -11019.73751217, 1631.51465174, -243.59881117, 1730.64868142, 5452.18045447, 370.90963880, 0.00094813, 0.05122780, 0.00092333, 0.00250873, 0.00015353, 0.00039131,0.82380000, 35.58245396, 28937.15730814, 462.86037026, 684.00384845
662.52746735, 375.94773440, 9.00000000, 9.00000000, -11542.00689316, -1687.85352052, -186.38155057, 1380.71155330, 5661.60426637, 313.67788460, 0.00203510, 0.09540567, 0.00060744, 0.00257544, 0.00030911, 0.00054721,0.78320000, 30.96938138, 26379.35088003, 435.68629305, 633.16401003
358.87435675, 369.93625795, 6.00000000, 4.00000000, -7068.45650815, 1216.44609432, -84.72307185, 803.72026603, 4693.78477350, 105.05128298, -0.00078153, 0.01275471, -0.00017130, 0.00122286, -0.00017441, 0.00011273,0.52740000, 30.97520055, 25380.21215483, 473.77682825, 647.90772020
777.73599155, 290.82601240, 9.00000000, 9.00000000, -11227.31341277, 1665.04781456, -166.55985176, 1273.70988961, 5633.19272519, 283.89503211, 0.00002574, 0.04652107, 0.00039092, 0.00244578, -0.00003137, 0.00026773,1.02670000, 31.75898273, 26034.20853962, 447.56898791, 737.01385222
615.36728750, 415.79215335, 9.00000000, 9.00000000, -7239.97133695, 1229.91534689, -80.91884508, 749.83792822, 4708.92523288, 89.16832121, -0.00053664, 0.01248675, -0.00018754, 0.00115969, -0.00012853, 0.00014306,0.52740000, 34.80623241, 27935.43376682, 420.10256653, 680.47758913
872.17403105, 850.34442815, 9.00000000, 9.00000000, -13391.66346229, -1811.73094148, -228.85690936, 1689.15630129, 6049.33596100, 443.57131292, 0.00443853, 0.15088197, 0.00070859, 0.00351575, 0.00074482, 0.00083309,0.27290000, 27.89396867, 24545.44467368, 458.76256840, 758.96691182
482.48718000, 518.74236505, 9.00000000, 9.00000000, -13391.66346229, -1811.73094148, -228.85690936, 1689.15630129, 6049.33596100, 375.27687869, -0.00230824, 0.00024422, -0.00079266, 0.00003542, -0.00044350, -0.00001552,0.00000000, 28.48923576, 24234.55661731, 428.64900365, 649.38615487
283.63773795, 377.97771095, 9.00000000, 9.00000000, -11801.93721602, 1665.04701604, -193.23364820, 1411.86194529, 5559.85959742, 306.33620802, 0.00191805, 0.09461778, 0.00055352, 0.00255735, 0.00028924, 0.00055943,0.78320000, 31.83380473, 27205.00271197, 479.45140057, 780.79079725
287.64865780, 150.59091740, 4.00000000, 2.00000000, -10942.25369067, -1630.50835598, -246.78241794, 1795.65505914, 5450.57314403, 389.06413069, 0.00059727, 0.05163655, 0.00093928, 0.00262464, 0.00008731, 0.00035558,0.82380000, 31.78674320, 27044.02133753, 432.28684490, 778.58476878
662.61572720, 457.85287520, 9.00000000, 6.00000000, -7402.40967055, 1345.82142674, -88.65749133, 807.60155702, 5088.34059283, 106.01245497, 0.00023460, 0.01454703, -0.00022629, 0.00129015, 0.00005099, 0.00014509,0.24520000, 30.11924368, 26427.11231216, 406.41732133, 693.39167849
525.18533410, 277.74394130, 6.00000000, 9.00000000, -7078.06475064, -1338.60025009, -92.59957298, 911.74194502, 4923.48745141, 124.96086905, -0.00034660, 0.01572184, -0.00015015, 0.00115066, -0.00007405, 0.00011152,0.24520000, 34.87369206, 27892.07664017, 483.50776895, 687.52581608
900.60350940, 428.59963825, 9.00000000, 9.00000000, -9841.18170232, 1562.85358299, -142.07172618, 994.38153040, 5209.63064695, 236.69918207, -0.00101340, 0.04444617, 0.00026344, 0.00209671, -0.00021560, 0.00029144,0.44720000, 33.03479573, 27177.37089643, 444.66940716, 729.33579317
355.23608960, 722.19112595, 6.00000000, 9.00000000, -7584.89492392, 1230.81840425, -78.92948072, 732.10491842, 4722.59072525, 94.88612396, -0.00045331, 0.01245711, -0.00025586, 0.00118395, -0.00011197, 0.00013225,0.52740000, 33.32246577, 27488.71961998, 484.05043160, 710.57456318
599.08824850, 742.99103060, 9.00000000, 9.00000000, -9148.17778401, 1469.54249246, -93.22433144, 772.54155321, 4983.04811930, 129.01008676, 0.00044750, 0.01467965, -0.00011976, 0.00171894, 0.00006452, 0.00014596,0.69520000, 35.48471892, 29126.14385571, 420.09476053, 693.42717896
334.16159875, 812.27501285, 9.00000000, 9.00000000, -9072.17252638, 1481.69781231, -178.03109749, 1511.21220712, 4963.82104285, 135.89544377, 0.00068096, 0.02532883, 0.00003951, 0.00168320, 0.00011019, 0.00025523,0.97500000, 31.68925500, 26636.87597834, 469.53680564, 737.78381076
672.82444985, 313.63628030, 9.00000000, 9.00000000, -10865.95676918, -1596.39884416, -162.50038155, 1275.51110937, 5352.53745099, 264.76691958, -0.00005210, 0.04745133, 0.00046106, 0.00231725, -0.00005675, 0.00030494,1.02670000, 30.22890978, 26542.16860312, 470.15862541, 735.28107120
848.92246390, 848.18696515, 9.00000000, 9.00000000, -7557.89501335, -1229.88120551, -74.43957555, 722.45146797, 4848.87981045, 98.33879858, -0.00044561, 0.01307785, -0.00026129, 0.00118015, -0.00011415, 0.00012544,0.52740000, 32.05859433, 25847.51014072, 517.12052421, 717.53509966
494.94162550, 442.42701475, 9.00000000, 9.00000000, -8719.34800784, -1490.98222746, -182.65469282, 1571.67274817, 4992.32879569, 151.10935193, 0.00038030, 0.02579390, 0.00010242, 0.00166341, 0.00004984, 0.00022502,0.97500000, 31.88382256, 26120.94975622, 458.79670132, 732.01562964
550.95721030, 356.72670040, 9.00000000, 9.00000000, -8608.46415438, 1505.22530290, -181.70288847, 1550.81978397, 5053.99664175, 156.67441414, 0.00049016, 0.02648946, 0.00010125, 0.00178999, 0.00007725, 0.00021026,0.97500000, 27.19662887, 23710.93422570, 508.92612483, 730.15678522
494.14728685, 627.40004705, 9.00000000, 9.00000000, -11107.50676428, -1589.86598163, -157.97358265, 1210.90673983, 5310.37810080, 259.23202698, 0.00026847, 0.04691748, 0.00041703, 0.00225850, 0.00000327, 0.00031838,1.02670000, 32.60964686, 27941.39860873, 480.25309352, 762.64761078
238.42908145, 530.31421205, 5.00000000, 9.00000000, -8977.11839973, 1422.88219878, -96.50851620, 838.43631400, 5162.23904715, 128.73854116, 0.00010917, 0.01526060, -0.00010830, 0.00177365, -0.00000380, 0.00014563,0.69520000, 33.43638599, 27147.98715532, 541.02433155, 807.25116206
523.62607675, 931.63175000, 9.00000000, 9.00000000, -7838.87993669, -1305.15882469, -87.26516711, 840.45687983, 4746.43240794, 103.71213226, 0.00001138, 0.01515006, -0.00028020, 0.00116073, -0.00000104, 0.00015339,0.24520000, 36.66122596, 29571.33089229, 465.68094785, 687.35098430
409.76106360, 408.74117200, 9.00000000, 9.00000000, -7256.25366419, -1291.85774549, -90.43574561, 868.65737020, 4748.33939704, 102.42428426, -0.00011467, 0.01536891, -0.00019315, 0.00120849, -0.00002501, 0.00015261,0.24520000, 34.42798492, 26951.29324809, 484.74168490, 693.30984847
405.82859695, 666.43051405, 9.00000000, 9.00000000, -9812.41385786, -1575.53956887, -132.84742009, 923.97224007, 5272.79469234, 225.25005799, -0.00071910, 0.04476495, 0.00026751, 0.00213005, -0.00016119, 0.00031365,0.44720000, 30.05493863, 26572.78013651, 502.65379806, 748.77716406
96.84066875, 503.99316345, 1.00000000, 9.00000000, -10091.72818561, 1563.82561697, -141.97772305, 993.66624658, 5234.60264868, 215.66406297, -0.00100685, 0.04446426, 0.00021428, 0.00216131, -0.00021294, 0.00033166,0.44720000, 31.88442195, 26562.03839037, 459.50925594, 714.94131193
465.58051540, 891.65003795, 9.00000000, 9.00000000, -12171.55630513, 1666.05247426, -181.29873585, 1306.54844570, 5574.36196078, 303.24079995, 0.00240361, 0.09475154, 0.00048555, 0.00261051, 0.00038352, 0.00056610,0.78320000, 32.26790727, 26692.98641022, 456.40557272, 757.98329679
71.10801915, 273.55650175, 1.00000000, 4.00000000, -8486.98299901, 1478.95094526, -185.50968439, 1581.68824777, 4942.54736984, 138.51155739, 0.00036215, 0.02529052, 0.00015436, 0.00165485, 0.00004851, 0.00026014,0.97500000, 30.81023956, 27041.80784884, 523.82637807, 684.61619715
455.14623980, 428.59963825, 9.00000000, 9.00000000, -9431.08593841, -1616.67814982, -133.92778771, 956.39500078, 5425.59756886, 222.90762094, -0.00112253, 0.04154618, 0.00025204, 0.00213183, -0.00026517, 0.00029324,0.19130000, 28.98707996, 26350.95258575, 502.42996412, 799.21173247
593.66517105, 356.69728045, 9.00000000, 4.00000000, -7408.20923570, -1390.58863757, -115.97084263, 932.36174696, 5054.72948592, 100.36047533, -0.00063934, 0.02026967, -0.00008021, 0.00127101, -0.00011259, 0.00014836,0.65880000, 32.46120497, 27470.81808839, 443.22271280, 722.99420566
372.75076650, 604.12886660, 4.00000000, 9.00000000, -9031.97149989, 1430.83327204, -98.32130295, 852.55004942, 5127.31034748, 127.64280437, 0.00005196, 0.01518928, -0.00012097, 0.00179034, -0.00001380, 0.00014762,0.69520000, 32.95000636, 26962.12570173, 485.60671361, 699.40623315
641.37452330, 577.29787220, 9.00000000, 9.00000000, -7144.80073089, -1327.03781010, -85.65713309, 844.59841565, 4946.36103932, 96.97909494, -0.00004211, 0.01605020, -0.00019401, 0.00121498, -0.00001556, 0.00015964,0.24520000, 26.53479836, 24813.21513228, 455.26670743, 813.22677393
660.26213120, 630.25378220, 9.00000000, 9.00000000, -7264.28649639, -1504.57004241, -103.86446091, 877.16987807, 5064.60097878, 97.39711323, -0.00048685, 0.02159453, -0.00005798, 0.00120314, -0.00009477, 0.00018292,0.65880000, 30.51442176, 26265.16785164, 434.48032596, 709.04242092
752.44464120, 406.51506245, 9.00000000, 9.00000000, -10922.13873972, -1676.72118584, -238.43311518, 1731.75701618, 5648.90039504, 398.22762066, 0.00086123, 0.05201738, 0.00094292, 0.00253463, 0.00013223, 0.00033889,0.82380000, 35.58487424, 27632.07818077, 457.85408358, 713.94134362
539.42458990, 500.17837660, 9.00000000, 9.00000000, -11090.81496075, 1583.87984405, -159.50657321, 1243.45618651, 5294.75337306, 262.29983602, 0.00010186, 0.04732180, 0.00041711, 0.00237193, -0.00002454, 0.00030846,1.02670000, 30.52272005, 26103.62114187, 425.16638579, 739.69571063
542.33716495, 1016.38081930, 9.00000000, 9.00000000, -7317.50867788, -1518.40583559, -92.45699274, 775.51005120, 5114.93448779, 111.58783792, -0.00003670, 0.02175309, -0.00007049, 0.00121518, -0.00000943, 0.00020958,0.65880000, 31.81192776, 25786.81238470, 543.32793041, 839.16575603
